REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,9/13/2022 22:35,8366.2,120,TRADE
NSW1,9/13/2022 22:40,8310.25,120,TRADE
NSW1,9/13/2022 22:45,8379.51,147.94,TRADE
NSW1,9/13/2022 22:50,8320.96,124.42,TRADE
NSW1,9/13/2022 22:55,8219.69,120,TRADE
NSW1,9/13/2022 23:00,8120.88,23.91,TRADE
NSW1,9/13/2022 23:05,8229.78,160.22,TRADE
NSW1,9/13/2022 23:10,8354.48,202.37,TRADE
NSW1,9/13/2022 23:15,8306.95,162,TRADE
NSW1,9/13/2022 23:20,8208.36,157.4,TRADE
NSW1,9/13/2022 23:25,8152.58,160.22,TRADE
NSW1,9/13/2022 23:30,8098.06,160.22,TRADE
NSW1,9/13/2022 23:35,8175.15,116.02,TRADE
NSW1,9/13/2022 23:40,8232.52,162,TRADE
NSW1,9/13/2022 23:45,8233.02,162.99,TRADE
NSW1,9/13/2022 23:50,8033.43,162,TRADE
NSW1,9/13/2022 23:55,8058.17,162,TRADE
NSW1,9/14/2022 0:00,7990.58,162,TRADE
NSW1,9/14/2022 0:05,7997.18,169.62,TRADE
NSW1,9/14/2022 0:10,7962.85,158.01,TRADE
NSW1,9/14/2022 0:15,7926.01,162,TRADE
NSW1,9/14/2022 0:20,7947.49,162,TRADE
NSW1,9/14/2022 0:25,7924.34,162,TRADE
NSW1,9/14/2022 0:30,7831.56,162,TRADE
NSW1,9/14/2022 0:35,7820.08,230.91,TRADE
NSW1,9/14/2022 0:40,7862.88,230.91,TRADE
NSW1,9/14/2022 0:45,7862.28,224.96,TRADE
NSW1,9/14/2022 0:50,7828.87,219,TRADE
NSW1,9/14/2022 0:55,7794.87,219,TRADE
NSW1,9/14/2022 1:00,7755.57,219,TRADE
NSW1,9/14/2022 1:05,7783.58,224.96,TRADE
NSW1,9/14/2022 1:10,7665.68,219,TRADE
NSW1,9/14/2022 1:15,7689.93,219,TRADE
NSW1,9/14/2022 1:20,7596.56,219,TRADE
NSW1,9/14/2022 1:25,7671.9,224.96,TRADE
NSW1,9/14/2022 1:30,7594.67,215.01,TRADE
NSW1,9/14/2022 1:35,7599.51,219,TRADE
NSW1,9/14/2022 1:40,7513.54,36.11,TRADE
NSW1,9/14/2022 1:45,7540.18,219,TRADE
NSW1,9/14/2022 1:50,7433.7,115,TRADE
NSW1,9/14/2022 1:55,7352.11,162,TRADE
NSW1,9/14/2022 2:00,7350.78,115,TRADE
NSW1,9/14/2022 2:05,7309.88,219,TRADE
NSW1,9/14/2022 2:10,7276.98,162,TRADE
NSW1,9/14/2022 2:15,7187.38,162.99,TRADE
NSW1,9/14/2022 2:20,7184.09,162.99,TRADE
NSW1,9/14/2022 2:25,7182.48,219,TRADE
NSW1,9/14/2022 2:30,7066.49,162.99,TRADE
NSW1,9/14/2022 2:35,7074.98,230.91,TRADE
NSW1,9/14/2022 2:40,7054.52,224.96,TRADE
NSW1,9/14/2022 2:45,6971.36,215.01,TRADE
NSW1,9/14/2022 2:50,6942.2,219,TRADE
NSW1,9/14/2022 2:55,6921.28,218.61,TRADE
NSW1,9/14/2022 3:00,6901.39,219,TRADE
NSW1,9/14/2022 3:05,6872.6,219,TRADE
NSW1,9/14/2022 3:10,6852.65,188.35,TRADE
NSW1,9/14/2022 3:15,6837.75,180,TRADE
NSW1,9/14/2022 3:20,6836.29,162.99,TRADE
NSW1,9/14/2022 3:25,6782.61,183.63,TRADE
NSW1,9/14/2022 3:30,6787.23,162.99,TRADE
NSW1,9/14/2022 3:35,6801.12,162.99,TRADE
NSW1,9/14/2022 3:40,6752.21,162.99,TRADE
NSW1,9/14/2022 3:45,6810.79,177.52,TRADE
NSW1,9/14/2022 3:50,6825.14,219,TRADE
NSW1,9/14/2022 3:55,6791.86,219,TRADE
NSW1,9/14/2022 4:00,6773.7,219,TRADE
NSW1,9/14/2022 4:05,6750.93,224.96,TRADE
NSW1,9/14/2022 4:10,6813.55,230.91,TRADE
NSW1,9/14/2022 4:15,6767.58,230.91,TRADE
NSW1,9/14/2022 4:20,6855.18,230.91,TRADE
NSW1,9/14/2022 4:25,6867.39,230.91,TRADE
NSW1,9/14/2022 4:30,6883.99,230.91,TRADE
NSW1,9/14/2022 4:35,6889.94,224.96,TRADE
NSW1,9/14/2022 4:40,6876.36,224.96,TRADE
NSW1,9/14/2022 4:45,6891.76,230.91,TRADE
NSW1,9/14/2022 4:50,6946.73,224.96,TRADE
NSW1,9/14/2022 4:55,6986.46,230.91,TRADE
NSW1,9/14/2022 5:00,7050.76,230.91,TRADE
NSW1,9/14/2022 5:05,7184.92,230.91,TRADE
NSW1,9/14/2022 5:10,7256.21,299.98,TRADE
NSW1,9/14/2022 5:15,7326.44,230.91,TRADE
NSW1,9/14/2022 5:20,7358.29,230.94,TRADE
NSW1,9/14/2022 5:25,7378.51,230.94,TRADE
NSW1,9/14/2022 5:30,7440.75,266.73,TRADE
NSW1,9/14/2022 5:35,7529.43,230.91,TRADE
NSW1,9/14/2022 5:40,7551.75,219,TRADE
NSW1,9/14/2022 5:45,7528.3,219,TRADE
NSW1,9/14/2022 5:50,7647.99,227.17,TRADE
NSW1,9/14/2022 5:55,7745.89,230.91,TRADE
NSW1,9/14/2022 6:00,7867.47,230.91,TRADE
NSW1,9/14/2022 6:05,7961.2,162,TRADE
NSW1,9/14/2022 6:10,8154.44,226.99,TRADE
NSW1,9/14/2022 6:15,8331.81,299.98,TRADE
NSW1,9/14/2022 6:20,8448.16,299.98,TRADE
NSW1,9/14/2022 6:25,8542.04,299.98,TRADE
NSW1,9/14/2022 6:30,8602.9,265.28,TRADE
NSW1,9/14/2022 6:35,8701.92,103.12,TRADE
NSW1,9/14/2022 6:40,8772.29,84.8,TRADE
NSW1,9/14/2022 6:45,8802.59,162,TRADE
NSW1,9/14/2022 6:50,8840.14,159.79,TRADE
NSW1,9/14/2022 6:55,8902.45,230.91,TRADE
NSW1,9/14/2022 7:00,8799.29,148.7,TRADE
NSW1,9/14/2022 7:05,8820.38,154.66,TRADE
NSW1,9/14/2022 7:10,8757.17,149.1,TRADE
NSW1,9/14/2022 7:15,8735.89,75,TRADE
NSW1,9/14/2022 7:20,8743.69,77.93,TRADE
NSW1,9/14/2022 7:25,8674.31,106.15,TRADE
NSW1,9/14/2022 7:30,8599.84,14.4,TRADE
NSW1,9/14/2022 7:35,8584.98,50.9,TRADE
NSW1,9/14/2022 7:40,8627.4,36.63,TRADE
NSW1,9/14/2022 7:45,8534.34,5.84,TRADE
NSW1,9/14/2022 7:50,8517.22,0,TRADE
NSW1,9/14/2022 7:55,8398.75,0,TRADE
NSW1,9/14/2022 8:00,8311.92,0,TRADE
NSW1,9/14/2022 8:05,8282.6,33.09,TRADE
NSW1,9/14/2022 8:10,8176.87,0.02,TRADE
NSW1,9/14/2022 8:15,8085.46,0,TRADE
NSW1,9/14/2022 8:20,7953.07,0,TRADE
NSW1,9/14/2022 8:25,7869.97,0,TRADE
NSW1,9/14/2022 8:30,7692.32,0,TRADE
NSW1,9/14/2022 8:35,7610.26,-11.8,TRADE
NSW1,9/14/2022 8:40,7539.19,-2.28,TRADE
NSW1,9/14/2022 8:45,7396.54,-11.86,TRADE
NSW1,9/14/2022 8:50,7305.85,-42.68,TRADE
NSW1,9/14/2022 8:55,7216.06,-2.29,TRADE
NSW1,9/14/2022 9:00,7132.13,-44,TRADE
NSW1,9/14/2022 9:05,7082.22,-42.19,TRADE
NSW1,9/14/2022 9:10,7025.75,-0.02,TRADE
NSW1,9/14/2022 9:15,6943.55,-0.48,TRADE
NSW1,9/14/2022 9:20,6920.59,-2.26,TRADE
NSW1,9/14/2022 9:25,6838.01,-2.26,TRADE
NSW1,9/14/2022 9:30,6777.39,-20.02,TRADE
NSW1,9/14/2022 9:35,6750.17,-44.32,TRADE
NSW1,9/14/2022 9:40,6719.32,-2.99,TRADE
NSW1,9/14/2022 9:45,6658.35,-20.47,TRADE
NSW1,9/14/2022 9:50,6543.44,-39.01,TRADE
NSW1,9/14/2022 9:55,6565.7,-2.25,TRADE
NSW1,9/14/2022 10:00,6539.62,-45.06,TRADE
NSW1,9/14/2022 10:05,6557.02,16.08,TRADE
NSW1,9/14/2022 10:10,6561.32,57.07,TRADE
NSW1,9/14/2022 10:15,6510.83,16.3,TRADE
NSW1,9/14/2022 10:20,6547.2,88.33,TRADE
NSW1,9/14/2022 10:25,6500.71,5.34,TRADE
NSW1,9/14/2022 10:30,6490.03,4.16,TRADE
NSW1,9/14/2022 10:35,6451.61,-0.38,TRADE
NSW1,9/14/2022 10:40,6435,-11.12,TRADE
NSW1,9/14/2022 10:45,6359.79,-36.47,TRADE
NSW1,9/14/2022 10:50,6377.68,-0.11,TRADE
NSW1,9/14/2022 10:55,6310.08,-10.1,TRADE
NSW1,9/14/2022 11:00,6304.2,-0.45,TRADE
NSW1,9/14/2022 11:05,6242.56,-2.7,TRADE
NSW1,9/14/2022 11:10,6225.69,-2.7,TRADE
NSW1,9/14/2022 11:15,6190.88,-14,TRADE
NSW1,9/14/2022 11:20,6212.61,-46.1,TRADE
NSW1,9/14/2022 11:25,6164.93,-13.25,TRADE
NSW1,9/14/2022 11:30,6224.18,-0.02,TRADE
NSW1,9/14/2022 11:35,6533.64,0,TRADE
NSW1,9/14/2022 11:40,6198.95,-45.77,TRADE
NSW1,9/14/2022 11:45,6149.71,-2.18,TRADE
NSW1,9/14/2022 11:50,6178.19,-0.64,TRADE
NSW1,9/14/2022 11:55,6211.57,0,TRADE
NSW1,9/14/2022 12:00,6171.94,-1.44,TRADE
NSW1,9/14/2022 12:05,6220.6,32.71,TRADE
NSW1,9/14/2022 12:10,6246.31,-0.02,TRADE
NSW1,9/14/2022 12:15,6217.05,-0.02,TRADE
NSW1,9/14/2022 12:20,6191.58,-2.25,TRADE
NSW1,9/14/2022 12:25,6165.55,-0.02,TRADE
NSW1,9/14/2022 12:30,6152.12,-0.02,TRADE
NSW1,9/14/2022 12:35,6214.81,0,TRADE
NSW1,9/14/2022 12:40,6234.54,0.61,TRADE
NSW1,9/14/2022 12:45,6136.7,0.56,TRADE
NSW1,9/14/2022 12:50,6140.76,-0.46,TRADE
NSW1,9/14/2022 12:55,6172.74,32.69,TRADE
NSW1,9/14/2022 13:00,6168.77,32.46,TRADE
NSW1,9/14/2022 13:05,5991.81,32.46,TRADE
NSW1,9/14/2022 13:10,6045.08,71,TRADE
NSW1,9/14/2022 13:15,6229.83,66.22,TRADE
NSW1,9/14/2022 13:20,6185.77,0,TRADE
NSW1,9/14/2022 13:25,6243.59,33.11,TRADE
NSW1,9/14/2022 13:30,6190.17,32.87,TRADE
NSW1,9/14/2022 13:35,6240.31,0.56,TRADE
NSW1,9/14/2022 13:40,6201.63,38.85,TRADE
NSW1,9/14/2022 13:45,6267.73,69.65,TRADE
NSW1,9/14/2022 13:50,6309.38,39.14,TRADE
NSW1,9/14/2022 13:55,6292.91,71,TRADE
NSW1,9/14/2022 14:00,6303.41,71,TRADE
NSW1,9/14/2022 14:05,6326.46,71,TRADE
NSW1,9/14/2022 14:10,6375.84,71,TRADE
NSW1,9/14/2022 14:15,6263.18,38.45,TRADE
NSW1,9/14/2022 14:20,6407.03,71,TRADE
NSW1,9/14/2022 14:25,6465.68,195.97,TRADE
NSW1,9/14/2022 14:30,6395.39,106.14,TRADE
NSW1,9/14/2022 14:35,6510.54,0.77,TRADE
NSW1,9/14/2022 14:40,6540.24,71,TRADE
NSW1,9/14/2022 14:45,6514.24,32.69,TRADE
NSW1,9/14/2022 14:50,6624.1,71,TRADE
NSW1,9/14/2022 14:55,6675.43,108.38,TRADE
NSW1,9/14/2022 15:00,6654.52,90.01,TRADE
NSW1,9/14/2022 15:05,6608.64,24.77,TRADE
NSW1,9/14/2022 15:10,6693.97,71,TRADE
NSW1,9/14/2022 15:15,6746.87,154.76,TRADE
NSW1,9/14/2022 15:20,6804.62,156.68,TRADE
NSW1,9/14/2022 15:25,6866.75,160.87,TRADE
NSW1,9/14/2022 15:30,6878.97,239.75,TRADE
NSW1,9/14/2022 15:35,6975.47,89.99,TRADE
NSW1,9/14/2022 15:40,7080.29,89.99,TRADE
NSW1,9/14/2022 15:45,7174.04,90.01,TRADE
NSW1,9/14/2022 15:50,7218.12,229.57,TRADE
NSW1,9/14/2022 15:55,7339.84,230.91,TRADE
NSW1,9/14/2022 16:00,7354.23,230.91,TRADE
NSW1,9/14/2022 16:05,7411.96,121.11,TRADE
NSW1,9/14/2022 16:10,7470.15,162,TRADE
NSW1,9/14/2022 16:15,7498.17,162,TRADE
NSW1,9/14/2022 16:20,7666.23,163.01,TRADE
NSW1,9/14/2022 16:25,7833.82,41.39,TRADE
NSW1,9/14/2022 16:30,7848.9,162,TRADE
NSW1,9/14/2022 16:35,7934.43,89.99,TRADE
NSW1,9/14/2022 16:40,8069.38,230.91,TRADE
NSW1,9/14/2022 16:45,8144.73,299.99,TRADE
NSW1,9/14/2022 16:50,8257.77,299.99,TRADE
NSW1,9/14/2022 16:55,8362.35,299.99,TRADE
NSW1,9/14/2022 17:00,8457.08,299.99,TRADE
NSW1,9/14/2022 17:05,8501.25,287.23,TRADE
NSW1,9/14/2022 17:10,8642.57,299.99,TRADE
NSW1,9/14/2022 17:15,8774.99,269.42,TRADE
NSW1,9/14/2022 17:20,8836.41,281.72,TRADE
NSW1,9/14/2022 17:25,9009.16,299.99,TRADE
NSW1,9/14/2022 17:30,9145.19,299.99,TRADE
NSW1,9/14/2022 17:35,9267.11,299.99,TRADE
NSW1,9/14/2022 17:40,9440.13,299.99,TRADE
NSW1,9/14/2022 17:45,9456.16,299.99,TRADE
NSW1,9/14/2022 17:50,9599.44,299.99,TRADE
NSW1,9/14/2022 17:55,9632.6,299.99,TRADE
NSW1,9/14/2022 18:00,9763.57,299.99,TRADE
NSW1,9/14/2022 18:05,9812.7,299.99,TRADE
NSW1,9/14/2022 18:10,9836.73,299.99,TRADE
NSW1,9/14/2022 18:15,9986.16,354.57,TRADE
NSW1,9/14/2022 18:20,10022.01,299.99,TRADE
NSW1,9/14/2022 18:25,10071.11,299.99,TRADE
NSW1,9/14/2022 18:30,10067.25,299.99,TRADE
NSW1,9/14/2022 18:35,10081.05,334.02,TRADE
NSW1,9/14/2022 18:40,10080.6,313.07,TRADE
NSW1,9/14/2022 18:45,10066.87,299.99,TRADE
NSW1,9/14/2022 18:50,10078.17,320.92,TRADE
NSW1,9/14/2022 18:55,10064.33,334.02,TRADE
NSW1,9/14/2022 19:00,10012.4,334.02,TRADE
NSW1,9/14/2022 19:05,9934.6,299.99,TRADE
NSW1,9/14/2022 19:10,9948.29,299.99,TRADE
NSW1,9/14/2022 19:15,9938.48,299.99,TRADE
NSW1,9/14/2022 19:20,9859.26,299.99,TRADE
NSW1,9/14/2022 19:25,9830.68,299.99,TRADE
NSW1,9/14/2022 19:30,9774.52,299.99,TRADE
NSW1,9/14/2022 19:35,9734.99,299.99,TRADE
NSW1,9/14/2022 19:40,9703.18,299.99,TRADE
NSW1,9/14/2022 19:45,9666.31,299.99,TRADE
NSW1,9/14/2022 19:50,9636.93,299.99,TRADE
NSW1,9/14/2022 19:55,9555.83,248.16,TRADE
NSW1,9/14/2022 20:00,9564.99,230.91,TRADE
NSW1,9/14/2022 20:05,9523.83,230.91,TRADE
NSW1,9/14/2022 20:10,9529.58,230.91,TRADE
NSW1,9/14/2022 20:15,9497.96,169.56,TRADE
NSW1,9/14/2022 20:20,9427.3,157.1,TRADE
NSW1,9/14/2022 20:25,9455.97,169,TRADE
NSW1,9/14/2022 20:30,9376.21,49.41,TRADE
NSW1,9/14/2022 20:35,9293.94,219,TRADE
NSW1,9/14/2022 20:40,9324.25,230.91,TRADE
NSW1,9/14/2022 20:45,9288.87,214.2,TRADE
NSW1,9/14/2022 20:50,9241.78,219,TRADE
NSW1,9/14/2022 20:55,9168.44,162,TRADE
NSW1,9/14/2022 21:00,9077.48,162,TRADE
NSW1,9/14/2022 21:05,9128.65,230.91,TRADE
NSW1,9/14/2022 21:10,9082.49,219,TRADE
NSW1,9/14/2022 21:15,8974.34,158.01,TRADE
NSW1,9/14/2022 21:20,8960.28,162.99,TRADE
NSW1,9/14/2022 21:25,8910.97,162.99,TRADE
NSW1,9/14/2022 21:30,8919.03,215.01,TRADE
NSW1,9/14/2022 21:35,8856.61,175.49,TRADE
NSW1,9/14/2022 21:40,8790.37,161.26,TRADE
NSW1,9/14/2022 21:45,8764.03,215.01,TRADE
NSW1,9/14/2022 21:50,8672.38,170.67,TRADE
NSW1,9/14/2022 21:55,8590.9,139.86,TRADE
NSW1,9/14/2022 22:00,8496.71,89.99,TRADE
NSW1,9/14/2022 22:05,8618.82,264.28,TRADE
NSW1,9/14/2022 22:10,8660.87,230.94,TRADE
NSW1,9/14/2022 22:15,8604.84,219,TRADE
NSW1,9/14/2022 22:20,8570.1,223.35,TRADE
NSW1,9/14/2022 22:25,8490.8,219,TRADE
NSW1,9/14/2022 22:30,8432.69,166.13,TRADE
NSW1,9/14/2022 22:35,8388.72,144.43,TRADE
NSW1,9/14/2022 22:40,8382.67,210.19,TRADE
NSW1,9/14/2022 22:45,8368.67,167.41,TRADE
NSW1,9/14/2022 22:50,8329.45,162,TRADE
NSW1,9/14/2022 22:55,8287.72,147.89,TRADE
NSW1,9/14/2022 23:00,8235.89,158.01,TRADE
NSW1,9/14/2022 23:05,8298.51,230.91,TRADE
NSW1,9/14/2022 23:10,8231.5,162.99,TRADE
NSW1,9/14/2022 23:15,8247.07,224.96,TRADE
NSW1,9/14/2022 23:20,8197.59,162.99,TRADE
NSW1,9/14/2022 23:25,8225.02,219,TRADE
NSW1,9/14/2022 23:30,8166.35,215.01,TRADE
NSW1,9/14/2022 23:35,8229.06,230.91,TRADE
NSW1,9/14/2022 23:40,8176.69,229.33,TRADE
NSW1,9/14/2022 23:45,8177.96,219,TRADE
NSW1,9/14/2022 23:50,8133.85,162.99,TRADE
NSW1,9/14/2022 23:55,8049.18,148.99,TRADE
NSW1,9/15/2022 0:00,8012.87,149.8,TRADE
NSW1,9/15/2022 0:05,7992.4,224.96,TRADE
NSW1,9/15/2022 0:10,7958.26,219,TRADE
NSW1,9/15/2022 0:15,7981.08,215.24,TRADE
NSW1,9/15/2022 0:20,7914.63,219,TRADE
NSW1,9/15/2022 0:25,7853.12,162.99,TRADE
NSW1,9/15/2022 0:30,7871.87,219,TRADE
NSW1,9/15/2022 0:35,7936.54,219,TRADE
NSW1,9/15/2022 0:40,7844.42,215.3,TRADE
NSW1,9/15/2022 0:45,7818.66,219,TRADE
NSW1,9/15/2022 0:50,7799.65,219,TRADE
NSW1,9/15/2022 0:55,7723.95,219,TRADE
NSW1,9/15/2022 1:00,7722.97,215.01,TRADE
NSW1,9/15/2022 1:05,7648.11,224.96,TRADE
NSW1,9/15/2022 1:10,7622.61,219,TRADE
NSW1,9/15/2022 1:15,7583.74,219,TRADE
NSW1,9/15/2022 1:20,7557.07,219,TRADE
NSW1,9/15/2022 1:25,7506.47,212.59,TRADE
NSW1,9/15/2022 1:30,7504.44,218.61,TRADE
NSW1,9/15/2022 1:35,7431.85,230.9,TRADE
NSW1,9/15/2022 1:40,7409.93,224.96,TRADE
NSW1,9/15/2022 1:45,7392.42,219,TRADE
NSW1,9/15/2022 1:50,7332,216.05,TRADE
NSW1,9/15/2022 1:55,7280.76,217.65,TRADE
NSW1,9/15/2022 2:00,7221.47,219,TRADE
NSW1,9/15/2022 2:05,7140.58,219,TRADE
NSW1,9/15/2022 2:10,7076.77,217.91,TRADE
NSW1,9/15/2022 2:15,7061.99,219,TRADE
NSW1,9/15/2022 2:20,7047.6,219,TRADE
NSW1,9/15/2022 2:25,6972.85,219,TRADE
NSW1,9/15/2022 2:30,6962.57,219,TRADE
NSW1,9/15/2022 2:35,6921.48,219,TRADE
NSW1,9/15/2022 2:40,6853.28,219,TRADE
NSW1,9/15/2022 2:45,6826.29,218.32,TRADE
NSW1,9/15/2022 2:50,6768.91,219,TRADE
NSW1,9/15/2022 2:55,6740.89,218.93,TRADE
NSW1,9/15/2022 3:00,6774.25,218.47,TRADE
NSW1,9/15/2022 3:05,6728.22,224.96,TRADE
NSW1,9/15/2022 3:10,6732.68,218.85,TRADE
NSW1,9/15/2022 3:15,6707.92,216.96,TRADE
NSW1,9/15/2022 3:20,6653.77,162.99,TRADE
NSW1,9/15/2022 3:25,6683.82,162.99,TRADE
NSW1,9/15/2022 3:30,6644.33,161.09,TRADE
NSW1,9/15/2022 3:35,6679.69,218.71,TRADE
NSW1,9/15/2022 3:40,6627.69,202.12,TRADE
NSW1,9/15/2022 3:45,6647.83,219,TRADE
NSW1,9/15/2022 3:50,6674.61,219,TRADE
NSW1,9/15/2022 3:55,6616.29,219,TRADE
NSW1,9/15/2022 4:00,6589.46,219,TRADE
NSW1,9/15/2022 4:05,6625.74,199.99,TRADE
NSW1,9/15/2022 4:10,6665.07,200.01,TRADE
NSW1,9/15/2022 4:15,6655.74,218.82,TRADE
NSW1,9/15/2022 4:20,6657.14,224.96,TRADE
NSW1,9/15/2022 4:25,6664,224.96,TRADE
NSW1,9/15/2022 4:30,6647.09,219,TRADE
NSW1,9/15/2022 4:35,6652.35,200.01,TRADE
NSW1,9/15/2022 4:40,6682.99,219,TRADE
NSW1,9/15/2022 4:45,6732.57,219,TRADE
NSW1,9/15/2022 4:50,6750.15,230.94,TRADE
NSW1,9/15/2022 4:55,6830.61,224.96,TRADE
NSW1,9/15/2022 5:00,6824.7,224,TRADE
NSW1,9/15/2022 5:05,6938.27,157.06,TRADE
NSW1,9/15/2022 5:10,7010.14,170.29,TRADE
NSW1,9/15/2022 5:15,7083.27,153.09,TRADE
NSW1,9/15/2022 5:20,7076.11,163.4,TRADE
NSW1,9/15/2022 5:25,7142.04,162.99,TRADE
NSW1,9/15/2022 5:30,7196.26,182.96,TRADE
NSW1,9/15/2022 5:35,7282.71,181.04,TRADE
NSW1,9/15/2022 5:40,7286.51,186.26,TRADE
NSW1,9/15/2022 5:45,7351.5,188.22,TRADE
NSW1,9/15/2022 5:50,7446.41,196.34,TRADE
NSW1,9/15/2022 5:55,7515.86,243.49,TRADE
NSW1,9/15/2022 6:00,7573.95,243.12,TRADE
NSW1,9/15/2022 6:05,7712.43,190.8,TRADE
NSW1,9/15/2022 6:10,7837.64,278.07,TRADE
NSW1,9/15/2022 6:15,7959.82,299.99,TRADE
NSW1,9/15/2022 6:20,8065.14,299.99,TRADE
NSW1,9/15/2022 6:25,8162.29,281.1,TRADE
NSW1,9/15/2022 6:30,8204.59,299.99,TRADE
NSW1,9/15/2022 6:35,8383.39,299.99,TRADE
NSW1,9/15/2022 6:40,8427.05,299.99,TRADE
NSW1,9/15/2022 6:45,8457.22,299.99,TRADE
NSW1,9/15/2022 6:50,8552.53,299.99,TRADE
NSW1,9/15/2022 6:55,8593.16,299.99,TRADE
NSW1,9/15/2022 7:00,8624.16,299.99,TRADE
NSW1,9/15/2022 7:05,8695.1,299.99,TRADE
NSW1,9/15/2022 7:10,8655.2,299.99,TRADE
NSW1,9/15/2022 7:15,8758.22,299.99,TRADE
NSW1,9/15/2022 7:20,8860.22,299.99,TRADE
NSW1,9/15/2022 7:25,8922.19,299.99,TRADE
NSW1,9/15/2022 7:30,8939.09,299.99,TRADE
NSW1,9/15/2022 7:35,8931.91,299.99,TRADE
NSW1,9/15/2022 7:40,9003.49,299.99,TRADE
NSW1,9/15/2022 7:45,9005.34,299.99,TRADE
NSW1,9/15/2022 7:50,8934.67,299.99,TRADE
NSW1,9/15/2022 7:55,8902.46,299.99,TRADE
NSW1,9/15/2022 8:00,8882.21,299.99,TRADE
NSW1,9/15/2022 8:05,8974.57,299.99,TRADE
NSW1,9/15/2022 8:10,8964.31,299.99,TRADE
NSW1,9/15/2022 8:15,8954,299.99,TRADE
NSW1,9/15/2022 8:20,8924.47,299.99,TRADE
NSW1,9/15/2022 8:25,8875.74,299.99,TRADE
NSW1,9/15/2022 8:30,8873.18,299.99,TRADE
NSW1,9/15/2022 8:35,8816.26,299.99,TRADE
NSW1,9/15/2022 8:40,8820.1,270.03,TRADE
NSW1,9/15/2022 8:45,8716.33,236.3,TRADE
NSW1,9/15/2022 8:50,8698.83,237.07,TRADE
NSW1,9/15/2022 8:55,8709.66,204.48,TRADE
NSW1,9/15/2022 9:00,8723.21,198.5,TRADE
NSW1,9/15/2022 9:05,8763.79,299.99,TRADE
NSW1,9/15/2022 9:10,8705.5,200.44,TRADE
NSW1,9/15/2022 9:15,8728.46,193.59,TRADE
NSW1,9/15/2022 9:20,8658.09,163.6,TRADE
NSW1,9/15/2022 9:25,8612.94,158.65,TRADE
NSW1,9/15/2022 9:30,8504.41,164.73,TRADE
NSW1,9/15/2022 9:35,8422.84,166.98,TRADE
NSW1,9/15/2022 9:40,8323.68,165.39,TRADE
NSW1,9/15/2022 9:45,8234.25,151.29,TRADE
NSW1,9/15/2022 9:50,8191.42,55.76,TRADE
NSW1,9/15/2022 9:55,8131.78,129.35,TRADE
NSW1,9/15/2022 10:00,8064.26,37.58,TRADE
NSW1,9/15/2022 10:05,7994.52,135.92,TRADE
NSW1,9/15/2022 10:10,7980.13,127.99,TRADE
NSW1,9/15/2022 10:15,7945.14,22.35,TRADE
NSW1,9/15/2022 10:20,7908.14,38.1,TRADE
NSW1,9/15/2022 10:25,7971.02,41.8,TRADE
NSW1,9/15/2022 10:30,7975.59,67.33,TRADE
NSW1,9/15/2022 10:35,7994.31,122.28,TRADE
NSW1,9/15/2022 10:40,8018.97,149.99,TRADE
NSW1,9/15/2022 10:45,8019.97,144.93,TRADE
NSW1,9/15/2022 10:50,8057.77,149.99,TRADE
NSW1,9/15/2022 10:55,8073.21,162,TRADE
NSW1,9/15/2022 11:00,8088.66,121.11,TRADE
NSW1,9/15/2022 11:05,8002.4,200.01,TRADE
NSW1,9/15/2022 11:10,8055.94,162,TRADE
NSW1,9/15/2022 11:15,7972.34,149.98,TRADE
NSW1,9/15/2022 11:20,7980.22,149.98,TRADE
NSW1,9/15/2022 11:25,7970.77,149.98,TRADE
NSW1,9/15/2022 11:30,7960.72,200,TRADE
NSW1,9/15/2022 11:35,7945.66,162,TRADE
NSW1,9/15/2022 11:40,7843.7,160.02,TRADE
NSW1,9/15/2022 11:45,7908.26,162,TRADE
NSW1,9/15/2022 11:50,7853.67,45,TRADE
NSW1,9/15/2022 11:55,7757.39,149.98,TRADE
NSW1,9/15/2022 12:00,7758.44,149.59,TRADE
NSW1,9/15/2022 12:05,7728.33,149.98,TRADE
NSW1,9/15/2022 12:10,7823.16,149.98,TRADE
NSW1,9/15/2022 12:15,7807.56,111.72,TRADE
NSW1,9/15/2022 12:20,7879.03,222.42,TRADE
NSW1,9/15/2022 12:25,8021.16,299.98,TRADE
NSW1,9/15/2022 12:30,8105.78,299.98,TRADE
NSW1,9/15/2022 12:35,8179.64,224.96,TRADE
NSW1,9/15/2022 12:40,8229.16,162,TRADE
NSW1,9/15/2022 12:45,8230.78,158.01,TRADE
NSW1,9/15/2022 12:50,8235.07,162,TRADE
NSW1,9/15/2022 12:55,8249.23,162,TRADE
NSW1,9/15/2022 13:00,8279.05,200,TRADE
NSW1,9/15/2022 13:05,8219.55,200,TRADE
NSW1,9/15/2022 13:10,8250.91,200,TRADE
NSW1,9/15/2022 13:15,8233.83,168.09,TRADE
NSW1,9/15/2022 13:20,8245.26,166.49,TRADE
NSW1,9/15/2022 13:25,8297.1,200,TRADE
NSW1,9/15/2022 13:30,8413.41,230.94,TRADE
NSW1,9/15/2022 13:35,8543.86,230.94,TRADE
NSW1,9/15/2022 13:40,8628.43,230.94,TRADE
NSW1,9/15/2022 13:45,8671.95,299.98,TRADE
